time_cons,time,nt11_comb,nt11_glb,nt11_lcl,filename_glb,filename_lcl
0.0,0.0,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.658260822296143,4.658260822296143,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.659689822350629,0.001429000054486,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.661118822405115,0.001429000054486,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.662547822459601,0.001429000054486,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.663976822514087,0.001429000054486,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.665405822568573,0.001429000054486,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.666834822623058,0.0,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666834822623059,0.001429000054486,25.0,25.0,,b_c0800-000-000_d010-010-010_track001.csv,
4.666884822621795,4.999999873689376e-05,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666897322626027,6.25000029685907e-05,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666909822626621,7.500000356230885e-05,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666922322619938,8.749999688006938e-05,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666934822620532,9.999999747378752e-05,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666947322621126,0.0001124999980675,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.6669598226289954,0.0001250000059371,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666972322622313,0.0001374999992549,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666984822630183,0.0001500000071246,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.666997322623501,0.0001625000004423,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667009822616818,0.0001749999937601,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667022322624688,0.0001875000016298,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667034822618006,0.0001999999949475,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.6670473226258755,0.0002125000028172,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667059822619193,0.000224999996135,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667072322627063,0.0002375000040046,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667084822634933,0.0002500000118743,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.6670973226136985,0.0002624999906402,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667109822621568,0.0002749999985098,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667122322629438,0.0002875000063795,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.6671348226373075,0.0003000000142492,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667147322616073,0.000312499993015,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667159822623943,0.0003250000008847,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.667172322631813,0.0003375000087544,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
4.6671848226105785,0.0003499999875202,25.0,,25.0,,b_c0800-000-000_d010-010-010_run_L006.csv
