time_cons,time,nt11,filename
4.658260822296143,0.0,25.0,b_c0000-018-000_d010-010-010_run_L000.csv
4.658263947296064,3.12499992105586e-06,24.91527938842773,b_c0000-018-000_d010-010-010_run_L000.csv
4.658266291045948,5.468749805004336e-06,24.852388381958008,b_c0000-018-000_d010-010-010_run_L000.csv
4.658268634796514,7.812500371073838e-06,24.79014015197754,b_c0000-018-000_d010-010-010_run_L000.csv
4.65827097854617,1.015625002764864e-05,24.7285270690918,b_c0000-018-000_d010-010-010_run_L000.csv
4.658273322295827,1.249999968422344e-05,24.66754722595215,b_c0000-018-000_d010-010-010_run_L000.csv
4.658275666046393,1.4843750250292942e-05,24.60719108581543,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582762519828975,1.542968675494194e-05,24.592140197753903,b_c0000-018-000_d010-010-010_run_L000.csv
4.658276837921221,1.6015625078580342e-05,24.577129364013672,b_c0000-018-000_d010-010-010_run_L000.csv
4.658277716827797,1.6894531654543243e-05,24.5546989440918,b_c0000-018-000_d010-010-010_run_L000.csv
4.658278595734373,1.7773438230506144e-05,24.53235626220703,b_c0000-018-000_d010-010-010_run_L000.csv
4.65827947463913,1.865234298747964e-05,24.510099411010746,b_c0000-018-000_d010-010-010_run_L000.csv
4.658280353545706,1.9531249563442543e-05,24.48793029785156,b_c0000-018-000_d010-010-010_run_L000.csv
4.658281232452282,2.0410156139405444e-05,24.465845108032227,b_c0000-018-000_d010-010-010_run_L000.csv
4.658282550812146,2.17285160033498e-05,24.432910919189453,b_c0000-018-000_d010-010-010_run_L000.csv
4.65828386917201,2.3046875867294148e-05,24.40016746520996,b_c0000-018-000_d010-010-010_run_L000.csv
4.658285187530055,2.4365233912249096e-05,24.36761283874512,b_c0000-018-000_d010-010-010_run_L000.csv
4.658286505889919,2.5683593776193447e-05,24.335248947143555,b_c0000-018-000_d010-010-010_run_L000.csv
4.658287824249783,2.70019536401378e-05,24.303071975708008,b_c0000-018-000_d010-010-010_run_L000.csv
4.65828980178776,2.8979491617064923e-05,24.25522804260254,b_c0000-018-000_d010-010-010_run_L000.csv
4.658291284942607,3.046264646400232e-05,24.21957778930664,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582927680974535,3.1945801310939714e-05,24.184162139892575,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582931388838915,3.231658774893731e-05,24.175323486328125,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582935096739675,3.268737782491371e-05,24.1664981842041,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582940658554435,3.3243559300899506e-05,24.15329360961914,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582942744244065,3.345212826388888e-05,24.148345947265625,b_c0000-018-000_d010-010-010_run_L000.csv
4.65829458727967,3.376498352736235e-05,24.14093589782715,b_c0000-018-000_d010-010-010_run_L000.csv
4.658295056557108,3.4234260965604335e-05,24.12984275817871,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582957604769035,3.4938180760946125e-05,24.11325454711914,b_c0000-018-000_d010-010-010_run_L000.csv
4.6582968163565965,3.599406045395881e-05,24.088491439819336,b_c0000-018-000_d010-010-010_run_L000.csv
4.658298400172498,3.757787635549903e-05,24.051603317260746,b_c0000-018-000_d010-010-010_run_L000.csv
4.658300775899988,3.9953603845788166e-05,23.99685287475586,b_c0000-018-000_d010-010-010_run_L000.csv
4.658304339489405,4.351719326223247e-05,23.916008377075197,b_c0000-018-000_d010-010-010_run_L000.csv
4.658307903078821,4.708078267867677e-05,23.83643035888672,b_c0000-018-000_d010-010-010_run_L000.csv
4.658308793976175,4.797168003278785e-05,23.81661376953125,b_c0000-018-000_d010-010-010_run_L000.csv
4.6583096848735295,4.886257738689892e-05,23.796876780192058,b_c0000-018-000_d010-010-010_run_L000.csv
4.658310018960037,4.919666389469057e-05,23.789485931396484,b_c0000-018-000_d010-010-010_run_L000.csv
4.65831052008798,4.969779183738865e-05,23.778425216674805,b_c0000-018-000_d010-010-010_run_L000.csv
4.658311271785351,5.0449489208403975e-05,23.761888885498045,b_c0000-018-000_d010-010-010_run_L000.csv
4.6583123993259505,5.157702980795875e-05,23.737209828694663,b_c0000-018-000_d010-010-010_run_L000.csv
4.658314090640488,5.3268344345269725e-05,23.70046920776367,b_c0000-018-000_d010-010-010_run_L000.csv
4.658316627606837,5.580531069426797e-05,23.645976511637368,b_c0000-018-000_d010-010-010_run_L000.csv
4.658320433063636,5.961076749372296e-05,23.56561088562012,b_c0000-018-000_d010-010-010_run_L000.csv
4.658324238516798,6.341622065519914e-05,23.486599604288735,b_c0000-018-000_d010-010-010_run_L000.csv
4.658328043973597,6.722167745465413e-05,23.40892550150553,b_c0000-018-000_d010-010-010_run_L000.csv
4.658331849423121,7.10271269781515e-05,23.332574208577476,b_c0000-018-000_d010-010-010_run_L000.csv
4.658332800790959,7.197849481599405e-05,23.31356887817383,b_c0000-018-000_d010-010-010_run_L000.csv
4.6583337521515205,7.2929855377879e-05,23.294645818074542,b_c0000-018-000_d010-010-010_run_L000.csv
